Date,Industry,ret
2005-12-01,Hlth,2.39
2005-12-01,Shops,-0.61
2005-12-01,NoDur,-0.16
2005-12-01,HiTec,-1.81
2005-12-01,Other,0.18
2005-12-01,Utils,1.23
2006-01-01,Telcm,3.72
2006-01-01,Utils,3.05
2006-01-01,Shops,1.99
2006-01-01,Hlth,2.16
2006-01-01,HiTec,3.76
2006-01-01,Enrgy,12.69
2006-01-01,Durbl,6.15
2006-01-01,Manuf,5.04
2006-01-01,NoDur,0.18
2006-01-01,Other,1.56
2006-02-01,HiTec,-1.25
2006-02-01,Enrgy,-8.22
2006-02-01,Telcm,3.31
2006-02-01,Durbl,-0.31
2006-02-01,Shops,1.44
2006-02-01,Hlth,1.07
2006-02-01,NoDur,1.15
2006-02-01,Utils,0.23
2006-02-01,Manuf,1.19
2006-02-01,Other,1.09
2006-03-01,Hlth,-0.96
2006-03-01,NoDur,1.23
2006-03-01,Other,1.85
2006-03-01,Enrgy,4.2
2006-03-01,Telcm,1.83
2006-03-01,HiTec,2.97
2006-03-01,Manuf,2.96
2006-03-01,Durbl,2.77
2006-03-01,Utils,-3.64
2006-03-01,Shops,2.41
2006-04-01,Telcm,1.68
2006-04-01,Manuf,4.01
2006-04-01,Other,2.26
2006-04-01,Utils,1.85
2006-04-01,Durbl,0.53
2006-04-01,Hlth,-1.94
2006-04-01,NoDur,1.03
2006-04-01,Enrgy,4.64
2006-04-01,Shops,-1.66
2006-04-01,HiTec,-1.08
2006-05-01,Hlth,-2.18
2006-05-01,NoDur,1.3
2006-05-01,Telcm,-0.26
2006-05-01,Enrgy,-3.38
2006-05-01,Shops,-1.93
2006-05-01,Other,-3.23
2006-05-01,HiTec,-6.8
2006-05-01,Manuf,-3.31
2006-05-01,Utils,1.52
2006-05-01,Durbl,0.5
2006-06-01,Durbl,1.92
2006-06-01,Enrgy,2.58
2006-06-01,Manuf,-0.51
2006-06-01,Other,-0.3
2006-06-01,NoDur,-0.08
2006-06-01,Telcm,2.86
2006-06-01,Hlth,-0.14
2006-06-01,Utils,2.41
2006-06-01,Shops,0.27
2006-06-01,HiTec,-1.18
2006-07-01,NoDur,3.49
2006-07-01,Other,-1.12
2006-07-01,Telcm,2.31
2006-07-01,Hlth,4.27
2006-07-01,Durbl,-3.16
2006-07-01,Utils,4.87
2006-07-01,HiTec,-3.91
2006-07-01,Enrgy,4.7
2006-07-01,Manuf,-3.78
2006-07-01,Shops,-4.31
2006-08-01,Enrgy,-3.56
2006-08-01,HiTec,7.18
2006-08-01,NoDur,3.09
2006-08-01,Utils,2.35
2006-08-01,Durbl,2.06
2006-08-01,Manuf,2.08
2006-08-01,Other,1.63
2006-08-01,Shops,2.05
2006-08-01,Telcm,2.34
2006-08-01,Hlth,2.29
2006-09-01,Shops,5.76
2006-09-01,Other,3.36
2006-09-01,NoDur,-0.31
2006-09-01,Enrgy,-3.53
2006-09-01,Manuf,1.91
2006-09-01,Durbl,4.27
2006-09-01,Utils,-2.15
2006-09-01,HiTec,3.67
2006-09-01,Hlth,1.67
2006-09-01,Telcm,3.36
2006-10-01,Other,2.88
2006-10-01,HiTec,4.28
2006-10-01,NoDur,2.59
2006-10-01,Durbl,5.13
2006-10-01,Shops,3.91
2006-10-01,Utils,5.36
2006-10-01,Manuf,4.36
2006-10-01,Hlth,1.66
2006-10-01,Telcm,5.36
2006-10-01,Enrgy,5.02
2006-11-01,HiTec,3.02
2006-11-01,Durbl,1.86
2006-11-01,Shops,-1.31
2006-11-01,Manuf,3.58
2006-11-01,Other,1.74
2006-11-01,Hlth,0.05
2006-11-01,NoDur,1.44
2006-11-01,Telcm,0.8
2006-11-01,Enrgy,8.56
2006-11-01,Utils,3.03
2006-12-01,Hlth,0.08
2006-12-01,Durbl,-0.79
2006-12-01,NoDur,1.98
2006-12-01,Shops,1.45
2006-12-01,Utils,0.7
2006-12-01,Manuf,0.51
2006-12-01,Telcm,4.23
2006-12-01,Enrgy,-2.07
2006-12-01,HiTec,-0.99
2006-12-01,Other,3.21
2007-01-01,Shops,3.55
2007-01-01,Utils,0.38
2007-01-01,Telcm,2.98
2007-01-01,Durbl,2.71
2007-01-01,Enrgy,-1.31
2007-01-01,Manuf,3.22
2007-01-01,NoDur,1.35
2007-01-01,Hlth,3.5
2007-01-01,HiTec,2.17
2007-01-01,Other,1.1
2007-02-01,Utils,4.25
2007-02-01,NoDur,-1.79
2007-02-01,Telcm,-2.52
2007-02-01,Hlth,-2.8
2007-02-01,HiTec,-2.49
2007-02-01,Manuf,0.8
2007-02-01,Shops,-0.63
2007-02-01,Enrgy,-2.17
2007-02-01,Other,-2.32
2007-02-01,Durbl,-0.43
2007-03-01,Enrgy,5.99
2007-03-01,Manuf,1.58
2007-03-01,Utils,4.34
2007-03-01,HiTec,0.91
2007-03-01,Shops,0.73
2007-03-01,Durbl,-1.07
2007-03-01,NoDur,2.47
2007-03-01,Other,-0.27
2007-03-01,Hlth,-0.22
2007-03-01,Telcm,2.31
2007-04-01,Utils,3.92
2007-04-01,HiTec,4.9
2007-04-01,NoDur,3.74
2007-04-01,Telcm,2.01
2007-04-01,Enrgy,5.39
2007-04-01,Manuf,4.4
2007-04-01,Hlth,6.84
2007-04-01,Durbl,6.26
2007-04-01,Shops,2.23
2007-04-01,Other,3.38
2007-05-01,NoDur,2.81
2007-05-01,Manuf,4.84
2007-05-01,Utils,1.2
2007-05-01,Telcm,6.81
2007-05-01,Enrgy,7.19
2007-05-01,Durbl,3.42
2007-05-01,HiTec,3.89
2007-05-01,Shops,2.51
2007-05-01,Other,3.36
2007-05-01,Hlth,1.12
2007-06-01,Durbl,2.12
2007-06-01,Manuf,-0.6
2007-06-01,Hlth,-3.4
2007-06-01,Shops,-1.95
2007-06-01,Enrgy,1.04
2007-06-01,Utils,-4.78
2007-06-01,Telcm,-1.72
2007-06-01,Other,-2.69
2007-06-01,HiTec,0.62
2007-06-01,NoDur,-0.86
2007-07-01,Shops,-5.36
2007-07-01,NoDur,-4.26
2007-07-01,Enrgy,-1.02
2007-07-01,Telcm,-3.11
2007-07-01,Durbl,-5.9
2007-07-01,Hlth,-4.04
2007-07-01,Manuf,-0.1
2007-07-01,HiTec,-1.25
2007-07-01,Other,-5.46
2007-07-01,Utils,-3.82
2007-08-01,Telcm,-0.87
2007-08-01,Hlth,2.31
2007-08-01,Shops,1.4
2007-08-01,Utils,1.93
2007-08-01,NoDur,1.83
2007-08-01,Enrgy,0.3
2007-08-01,Durbl,-1.78
2007-08-01,HiTec,2.69
2007-08-01,Manuf,0.74
2007-08-01,Other,0.88
2007-09-01,NoDur,3.76
2007-09-01,HiTec,4.2
2007-09-01,Durbl,1.6
2007-09-01,Manuf,5.4
2007-09-01,Enrgy,7.8
2007-09-01,Hlth,3.58
2007-09-01,Shops,-0.72
2007-09-01,Other,2.68
2007-09-01,Utils,3.57
2007-09-01,Telcm,2.11
2007-10-01,Manuf,0.96
2007-10-01,NoDur,2.2
2007-10-01,Durbl,1.04
2007-10-01,Utils,6.69
2007-10-01,HiTec,6.84
2007-10-01,Shops,1.07
2007-10-01,Telcm,-2.13
2007-10-01,Other,-0.11
2007-10-01,Hlth,1.43
2007-10-01,Enrgy,2.74
2007-11-01,NoDur,1.04
2007-11-01,Manuf,-2.64
2007-11-01,Shops,-3.77
2007-11-01,Other,-6.31
2007-11-01,Utils,-0.69
2007-11-01,Enrgy,-4.0
2007-11-01,HiTec,-7.39
2007-11-01,Durbl,-8.72
2007-11-01,Hlth,0.02
2007-11-01,Telcm,-6.54
2007-12-01,Telcm,-0.37
2007-12-01,NoDur,-1.11
2007-12-01,HiTec,1.4
2007-12-01,Enrgy,7.6
2007-12-01,Utils,0.89
2007-12-01,Shops,-2.72
2007-12-01,Other,-3.6
2007-12-01,Manuf,0.89
2007-12-01,Durbl,-1.89
2007-12-01,Hlth,-4.07
2008-01-01,Hlth,-4.55
2008-01-01,Shops,-0.42
2008-01-01,Other,-2.01
2008-01-01,Durbl,-5.94
2008-01-01,Manuf,-7.44
2008-01-01,NoDur,-4.95
2008-01-01,Utils,-6.92
2008-01-01,Telcm,-7.81
2008-01-01,Enrgy,-9.34
2008-01-01,HiTec,-12.3
2008-02-01,Telcm,-3.67
2008-02-01,Manuf,0.76
2008-02-01,Utils,-3.01
2008-02-01,HiTec,-3.69
2008-02-01,Shops,-4.85
2008-02-01,Enrgy,7.16
2008-02-01,Hlth,-0.91
2008-02-01,Durbl,-5.91
2008-02-01,NoDur,-0.22
2008-02-01,Other,-8.31
2008-03-01,Telcm,-0.2
2008-03-01,Hlth,-1.8
2008-03-01,Shops,1.88
2008-03-01,Manuf,0.04
2008-03-01,NoDur,1.18
2008-03-01,HiTec,0.74
2008-03-01,Durbl,-4.14
2008-03-01,Other,-1.74
2008-03-01,Utils,0.88
2008-03-01,Enrgy,-2.8
2008-04-01,NoDur,-1.38
2008-04-01,Hlth,0.42
2008-04-01,Manuf,4.95
2008-04-01,Other,3.66
2008-04-01,Shops,5.18
2008-04-01,Enrgy,10.71
2008-04-01,Durbl,6.63
2008-04-01,HiTec,6.82
2008-04-01,Utils,6.33
2008-04-01,Telcm,4.63
2008-05-01,Hlth,1.63
2008-05-01,Other,-2.39
2008-05-01,Enrgy,4.37
2008-05-01,HiTec,5.4
2008-05-01,Durbl,1.75
2008-05-01,Shops,1.05
2008-05-01,Telcm,4.85
2008-05-01,Manuf,3.32
2008-05-01,NoDur,3.67
2008-05-01,Utils,3.57
2008-06-01,Enrgy,2.91
2008-06-01,Shops,-8.1
2008-06-01,HiTec,-8.95
2008-06-01,Telcm,-10.93
2008-06-01,Manuf,-9.31
2008-06-01,NoDur,-7.37
2008-06-01,Durbl,-19.3
2008-06-01,Hlth,-3.01
2008-06-01,Other,-14.84
2008-06-01,Utils,-0.58
2008-07-01,Hlth,6.77
2008-07-01,Durbl,-0.21
2008-07-01,Manuf,-0.22
2008-07-01,Other,4.33
2008-07-01,Shops,1.15
2008-07-01,Utils,-7.23
2008-07-01,Telcm,-2.95
2008-07-01,Enrgy,-15.69
2008-07-01,HiTec,-0.83
2008-07-01,NoDur,1.97
2008-08-01,Telcm,3.9
2008-08-01,Enrgy,-0.17
2008-08-01,HiTec,2.36
2008-08-01,Manuf,1.51
2008-08-01,NoDur,1.83
2008-08-01,Durbl,2.47
2008-08-01,Utils,-0.5
2008-08-01,Shops,5.38
2008-08-01,Other,0.3
2008-08-01,Hlth,1.8
2008-09-01,Manuf,-13.34
2008-09-01,Telcm,-12.77
2008-09-01,Other,-6.83
2008-09-01,NoDur,-2.98
2008-09-01,Shops,-5.78
2008-09-01,Durbl,-9.19
2008-09-01,Enrgy,-12.46
2008-09-01,Hlth,-5.95
2008-09-01,Utils,-12.11
2008-09-01,HiTec,-12.56
2008-10-01,Durbl,-32.63
2008-10-01,NoDur,-12.25
2008-10-01,Utils,-11.07
2008-10-01,Shops,-15.12
2008-10-01,Enrgy,-17.23
2008-10-01,Hlth,-10.96
2008-10-01,Telcm,-16.22
2008-10-01,Manuf,-20.75
2008-10-01,HiTec,-18.24
2008-10-01,Other,-20.08
2008-11-01,Hlth,-7.36
2008-11-01,Shops,-7.68
2008-11-01,Durbl,-11.44
2008-11-01,Other,-12.17
2008-11-01,Utils,1.08
2008-11-01,Manuf,-7.81
2008-11-01,NoDur,-6.73
2008-11-01,HiTec,-11.21
2008-11-01,Telcm,-2.31
2008-11-01,Enrgy,-0.45
2008-12-01,Other,1.41
2008-12-01,HiTec,2.31
2008-12-01,Telcm,3.56
2008-12-01,Enrgy,-3.13
2008-12-01,Hlth,6.74
2008-12-01,Manuf,1.41
2008-12-01,Durbl,1.3
2008-12-01,Shops,4.91
2008-12-01,Utils,-2.08
2008-12-01,NoDur,0.4
2009-01-01,Telcm,-9.95
2009-01-01,NoDur,-3.75
2009-01-01,Durbl,-12.48
2009-01-01,Other,-18.29
2009-01-01,HiTec,-3.12
2009-01-01,Utils,-0.81
2009-01-01,Shops,-7.62
2009-01-01,Manuf,-9.22
2009-01-01,Hlth,-2.19
2009-01-01,Enrgy,-3.11
2009-02-01,HiTec,-4.95
2009-02-01,Shops,-3.1
2009-02-01,Telcm,-7.06
2009-02-01,Other,-14.03
2009-02-01,Hlth,-9.93
2009-02-01,Manuf,-13.5
2009-02-01,Utils,-12.65
2009-02-01,NoDur,-7.69
2009-02-01,Durbl,-12.82
2009-02-01,Enrgy,-11.95
2009-03-01,Enrgy,3.76
2009-03-01,Manuf,7.58
2009-03-01,Other,12.93
2009-03-01,Utils,2.79
2009-03-01,Durbl,12.83
2009-03-01,Hlth,7.05
2009-03-01,Telcm,7.63
2009-03-01,Shops,9.94
2009-03-01,HiTec,11.27
2009-03-01,NoDur,6.39
2009-04-01,Manuf,17.51
2009-04-01,HiTec,12.36
2009-04-01,NoDur,4.82
2009-04-01,Shops,9.55
2009-04-01,Other,16.42
2009-04-01,Utils,2.13
2009-04-01,Durbl,42.63
2009-04-01,Telcm,10.34
2009-04-01,Hlth,-0.95
2009-04-01,Enrgy,5.2
2009-05-01,Other,7.7
2009-05-01,Utils,4.66
2009-05-01,Manuf,5.39
2009-05-01,Hlth,6.25
2009-05-01,Shops,-0.9
2009-05-01,NoDur,6.72
2009-05-01,Durbl,-2.82
2009-05-01,Enrgy,10.77
2009-05-01,Telcm,1.52
2009-05-01,HiTec,3.19
2009-06-01,Other,-1.93
2009-06-01,Utils,4.66
2009-06-01,Enrgy,-4.84
2009-06-01,Manuf,-1.71
2009-06-01,Hlth,3.53
2009-06-01,Durbl,3.71
2009-06-01,Shops,-0.32
2009-06-01,HiTec,4.35
2009-06-01,NoDur,0.36
2009-06-01,Telcm,1.53
2009-07-01,Other,8.98
2009-07-01,Shops,6.75
2009-07-01,Telcm,5.51
2009-07-01,Hlth,5.53
2009-07-01,NoDur,7.41
2009-07-01,Manuf,11.41
2009-07-01,Durbl,18.43
2009-07-01,Enrgy,5.31
2009-07-01,HiTec,8.25
2009-07-01,Utils,4.35
2009-08-01,Utils,0.21
2009-08-01,Enrgy,0.73
2009-08-01,NoDur,0.84
2009-08-01,Telcm,0.82
2009-08-01,Manuf,2.94
2009-08-01,Hlth,2.19
2009-08-01,HiTec,2.37
2009-08-01,Durbl,2.65
2009-08-01,Shops,3.69
2009-08-01,Other,8.03
2009-09-01,Hlth,2.4
2009-09-01,NoDur,4.36
2009-09-01,Durbl,3.08
2009-09-01,Shops,2.38
2009-09-01,Utils,2.33
2009-09-01,Manuf,6.45
2009-09-01,HiTec,5.24
2009-09-01,Telcm,6.56
2009-09-01,Enrgy,5.19
2009-09-01,Other,3.25
2009-10-01,Utils,-2.74
2009-10-01,NoDur,-0.78
2009-10-01,Hlth,-3.68
2009-10-01,HiTec,-1.39
2009-10-01,Shops,0.06
2009-10-01,Other,-5.25
2009-10-01,Telcm,-3.42
2009-10-01,Enrgy,2.23
2009-10-01,Manuf,-2.71
2009-10-01,Durbl,-0.25
2009-11-01,Durbl,9.46
2009-11-01,Telcm,6.67
2009-11-01,NoDur,3.86
2009-11-01,Shops,5.04
2009-11-01,Enrgy,3.17
2009-11-01,Utils,4.51
2009-11-01,Manuf,7.6
2009-11-01,HiTec,4.96
2009-11-01,Other,5.83
2009-11-01,Hlth,8.22
2009-12-01,Hlth,2.45
2009-12-01,Enrgy,-0.55
2009-12-01,Telcm,6.26
2009-12-01,Manuf,2.8
2009-12-01,Durbl,5.07
2009-12-01,NoDur,2.67
2009-12-01,Other,1.26
2009-12-01,Utils,5.86
2009-12-01,HiTec,5.9
2009-12-01,Shops,1.97
2010-01-01,HiTec,-7.83
2010-01-01,Enrgy,-4.73
2010-01-01,Telcm,-6.7
2010-01-01,Shops,-1.85
2010-01-01,Other,-1.67
2010-01-01,Hlth,0.0
2010-01-01,NoDur,-2.28
2010-01-01,Manuf,-3.27
2010-01-01,Durbl,-0.87
2010-01-01,Utils,-4.5
2010-02-01,Utils,-0.43
2010-02-01,Telcm,2.85
2010-02-01,Other,3.38
2010-02-01,HiTec,4.75
2010-02-01,Enrgy,2.41
2010-02-01,Hlth,0.37
2010-02-01,Manuf,5.18
2010-02-01,NoDur,2.8
2010-02-01,Durbl,7.3
2010-02-01,Shops,4.29
2010-03-01,Durbl,9.28
2010-03-01,Utils,3.1
2010-03-01,Hlth,3.61
2010-03-01,NoDur,6.02
2010-03-01,Enrgy,3.17
2010-03-01,Telcm,7.6
2010-03-01,Other,8.42
2010-03-01,Manuf,6.52
2010-03-01,HiTec,6.67
2010-03-01,Shops,6.24
2010-04-01,Shops,2.56
2010-04-01,Hlth,-2.23
2010-04-01,Utils,2.86
2010-04-01,Other,2.16
2010-04-01,Manuf,3.24
2010-04-01,HiTec,2.15
2010-04-01,NoDur,-1.01
2010-04-01,Durbl,7.2
2010-04-01,Enrgy,3.6
2010-04-01,Telcm,3.59
2010-05-01,HiTec,-7.66
2010-05-01,Enrgy,-10.7
2010-05-01,NoDur,-5.66
2010-05-01,Shops,-5.34
2010-05-01,Manuf,-8.31
2010-05-01,Durbl,-8.7
2010-05-01,Other,-8.83
2010-05-01,Hlth,-8.01
2010-05-01,Telcm,-5.81
2010-05-01,Utils,-6.31
2010-06-01,HiTec,-6.14
2010-06-01,Durbl,-10.31
2010-06-01,Enrgy,-6.41
2010-06-01,Hlth,-1.63
2010-06-01,Other,-7.65
2010-06-01,Manuf,-5.75
2010-06-01,NoDur,-1.98
2010-06-01,Shops,-9.03
2010-06-01,Telcm,-3.98
2010-06-01,Utils,-0.72
2010-07-01,Telcm,9.58
2010-07-01,Manuf,9.59
2010-07-01,NoDur,7.39
2010-07-01,HiTec,7.52
2010-07-01,Hlth,2.15
2010-07-01,Shops,4.62
2010-07-01,Durbl,15.02
2010-07-01,Enrgy,7.74
2010-07-01,Utils,6.79
2010-07-01,Other,7.48
2010-08-01,Shops,-3.93
2010-08-01,Enrgy,-3.38
2010-08-01,NoDur,-1.28
2010-08-01,HiTec,-6.44
2010-08-01,Manuf,-5.51
2010-08-01,Telcm,-2.13
2010-08-01,Durbl,-9.48
2010-08-01,Other,-7.51
2010-08-01,Utils,0.41
2010-08-01,Hlth,-1.66
2010-09-01,Enrgy,9.64
2010-09-01,NoDur,6.21
2010-09-01,Durbl,13.63
2010-09-01,Other,8.83
2010-09-01,Utils,3.64
2010-09-01,HiTec,12.43
2010-09-01,Shops,12.08
2010-09-01,Manuf,10.11
2010-09-01,Telcm,7.97
2010-09-01,Hlth,9.0
2010-10-01,Utils,1.86
2010-10-01,HiTec,6.37
2010-10-01,Manuf,5.13
2010-10-01,Telcm,4.51
2010-10-01,Enrgy,4.38
2010-10-01,Shops,2.43
2010-10-01,NoDur,4.32
2010-10-01,Other,2.58
2010-10-01,Durbl,8.4
2010-10-01,Hlth,2.01
2010-11-01,NoDur,0.13
2010-11-01,HiTec,-0.83
2010-11-01,Enrgy,5.59
2010-11-01,Manuf,1.47
2010-11-01,Telcm,-1.89
2010-11-01,Hlth,-3.33
2010-11-01,Shops,4.18
2010-11-01,Other,0.51
2010-11-01,Durbl,7.28
2010-11-01,Utils,-1.31
2010-12-01,Other,9.7
2010-12-01,Manuf,7.01
2010-12-01,HiTec,6.04
2010-12-01,Durbl,8.54
2010-12-01,NoDur,4.38
2010-12-01,Enrgy,9.37
2010-12-01,Utils,3.22
2010-12-01,Telcm,6.57
2010-12-01,Hlth,5.41
2010-12-01,Shops,3.26
2011-01-01,NoDur,-2.27
2011-01-01,Enrgy,6.93
2011-01-01,Other,1.93
2011-01-01,Durbl,0.48
2011-01-01,Telcm,0.03
2011-01-01,Utils,2.23
2011-01-01,Hlth,-0.71
2011-01-01,Shops,-0.88
2011-01-01,HiTec,3.94
2011-01-01,Manuf,2.83
2011-02-01,Telcm,7.47
2011-02-01,Manuf,3.43
2011-02-01,Durbl,-1.4
2011-02-01,Hlth,3.33
2011-02-01,Enrgy,7.65
2011-02-01,Utils,2.43
2011-02-01,Shops,2.28
2011-02-01,Other,2.66
2011-02-01,NoDur,4.88
2011-02-01,HiTec,2.28
2011-03-01,Durbl,1.73
2011-03-01,Hlth,2.29
2011-03-01,Shops,1.1
2011-03-01,NoDur,2.78
2011-03-01,Manuf,1.84
2011-03-01,HiTec,-1.55
2011-03-01,Telcm,1.6
2011-03-01,Other,-0.87
2011-03-01,Utils,0.91
2011-03-01,Enrgy,1.91
2011-04-01,Shops,4.53
2011-04-01,Telcm,3.35
2011-04-01,NoDur,4.48
2011-04-01,HiTec,3.11
2011-04-01,Other,1.1
2011-04-01,Manuf,2.99
2011-04-01,Hlth,6.37
2011-04-01,Utils,3.99
2011-04-01,Enrgy,1.3
2011-04-01,Durbl,2.22
2011-05-01,Manuf,-2.15
2011-05-01,NoDur,1.8
2011-05-01,Durbl,-3.54
2011-05-01,Enrgy,-4.56
2011-05-01,HiTec,-1.69
2011-05-01,Other,-2.39
2011-05-01,Telcm,0.91
2011-05-01,Utils,1.3
2011-05-01,Hlth,1.96
2011-05-01,Shops,0.83
2011-06-01,Hlth,-1.84
2011-06-01,NoDur,-0.93
2011-06-01,Manuf,-0.59
2011-06-01,Other,-2.05
2011-06-01,Utils,-0.34
2011-06-01,HiTec,-2.39
2011-06-01,Enrgy,-2.49
2011-06-01,Telcm,-1.34
2011-06-01,Shops,-0.89
2011-06-01,Durbl,-1.23
2011-07-01,Hlth,-3.65
2011-07-01,Telcm,-4.87
2011-07-01,Utils,-0.35
2011-07-01,NoDur,-0.4
2011-07-01,HiTec,-0.32
2011-07-01,Manuf,-4.7
2011-07-01,Shops,-0.68
2011-07-01,Enrgy,0.56
2011-07-01,Other,-3.72
2011-07-01,Durbl,-8.91
2011-08-01,HiTec,-6.9
2011-08-01,NoDur,-0.79
2011-08-01,Hlth,-3.09
2011-08-01,Telcm,-5.22
2011-08-01,Enrgy,-10.12
2011-08-01,Durbl,-12.0
2011-08-01,Manuf,-6.09
2011-08-01,Shops,-2.88
2011-08-01,Other,-7.59
2011-08-01,Utils,0.14
2011-09-01,Hlth,-3.96
2011-09-01,Durbl,-14.11
2011-09-01,HiTec,-4.87
2011-09-01,Manuf,-11.03
2011-09-01,Shops,-3.89
2011-09-01,Enrgy,-12.45
2011-09-01,Telcm,-5.79
2011-09-01,Utils,-1.63
2011-09-01,Other,-10.3
2011-09-01,NoDur,-4.93
2011-10-01,Hlth,5.54
2011-10-01,Durbl,23.2
2011-10-01,Telcm,7.58
2011-10-01,Utils,6.68
2011-10-01,HiTec,11.92
2011-10-01,Manuf,14.07
2011-10-01,NoDur,6.57
2011-10-01,Shops,9.78
2011-10-01,Other,13.26
2011-10-01,Enrgy,16.39
2011-11-01,NoDur,1.39
2011-11-01,Shops,1.1
2011-11-01,Telcm,0.29
2011-11-01,Durbl,-8.01
2011-11-01,Utils,0.99
2011-11-01,HiTec,-1.96
2011-11-01,Enrgy,1.72
2011-11-01,Hlth,1.28
2011-11-01,Manuf,1.4
2011-11-01,Other,-1.59
2011-12-01,Shops,0.87
2011-12-01,Utils,2.95
2011-12-01,NoDur,1.88
2011-12-01,Telcm,3.18
2011-12-01,HiTec,-1.45
2011-12-01,Hlth,3.53
2011-12-01,Durbl,-1.16
2011-12-01,Manuf,-0.8
2011-12-01,Other,1.1
2011-12-01,Enrgy,-0.56
2012-01-01,Utils,-2.71
2012-01-01,Durbl,13.51
2012-01-01,Manuf,6.74
2012-01-01,Other,6.77
2012-01-01,Telcm,2.44
2012-01-01,Hlth,3.38
2012-01-01,Shops,4.04
2012-01-01,HiTec,8.15
2012-01-01,NoDur,0.54
2012-01-01,Enrgy,1.39
2012-02-01,NoDur,3.67
2012-02-01,Telcm,4.78
2012-02-01,Manuf,3.83
2012-02-01,HiTec,6.71
2012-02-01,Other,3.89
2012-02-01,Durbl,6.02
2012-02-01,Hlth,1.23
2012-02-01,Enrgy,6.54
2012-02-01,Utils,1.26
2012-02-01,Shops,3.19
2012-03-01,Manuf,0.7
2012-03-01,Enrgy,-3.25
2012-03-01,Hlth,3.96
2012-03-01,NoDur,4.01
2012-03-01,HiTec,4.7
2012-03-01,Telcm,2.5
2012-03-01,Shops,4.61
2012-03-01,Durbl,0.92
2012-03-01,Utils,1.44
2012-03-01,Other,4.76
2012-04-01,Other,-1.67
2012-04-01,Utils,1.74
2012-04-01,HiTec,-2.04
2012-04-01,Hlth,0.61
2012-04-01,Manuf,-0.68
2012-04-01,Telcm,1.73
2012-04-01,Durbl,-6.98
2012-04-01,Shops,1.0
2012-04-01,Enrgy,-1.68
2012-04-01,NoDur,0.76
2012-05-01,Manuf,-7.79
2012-05-01,Telcm,-1.07
2012-05-01,Utils,-0.93
2012-05-01,Durbl,-8.15
2012-05-01,Shops,-3.09
2012-05-01,HiTec,-7.85
2012-05-01,NoDur,-2.56
2012-05-01,Enrgy,-10.72
2012-05-01,Hlth,-3.28
2012-05-01,Other,-7.18
2012-06-01,Hlth,6.8
2012-06-01,Durbl,-5.51
2012-06-01,Manuf,1.22
2012-06-01,Shops,2.11
2012-06-01,Other,4.76
2012-06-01,Utils,3.4
2012-06-01,Telcm,7.09
2012-06-01,HiTec,2.86
2012-06-01,NoDur,3.28
2012-06-01,Enrgy,5.85
2012-07-01,NoDur,1.46
2012-07-01,Telcm,4.05
2012-07-01,HiTec,-0.53
2012-07-01,Hlth,1.65
2012-07-01,Shops,1.24
2012-07-01,Manuf,0.88
2012-07-01,Utils,3.73
2012-07-01,Enrgy,2.79
2012-07-01,Other,-0.97
2012-07-01,Durbl,0.3
2012-08-01,Durbl,4.11
2012-08-01,Hlth,0.97
2012-08-01,Telcm,0.97
2012-08-01,Other,2.79
2012-08-01,Manuf,3.31
2012-08-01,HiTec,4.56
2012-08-01,Shops,2.72
2012-08-01,Utils,-3.34
2012-08-01,Enrgy,2.41
2012-08-01,NoDur,0.23
2012-09-01,NoDur,1.05
2012-09-01,Hlth,4.71
2012-09-01,Telcm,4.72
2012-09-01,Utils,2.17
2012-09-01,Other,3.82
2012-09-01,Durbl,3.58
2012-09-01,HiTec,1.57
2012-09-01,Shops,1.94
2012-09-01,Enrgy,3.54
2012-09-01,Manuf,1.63
2012-10-01,Durbl,5.91
2012-10-01,Telcm,-2.02
2012-10-01,Shops,-1.02
2012-10-01,NoDur,-1.7
2012-10-01,Hlth,-1.88
2012-10-01,Enrgy,-1.8
2012-10-01,Manuf,-0.66
2012-10-01,Other,0.68
2012-10-01,HiTec,-6.34
2012-10-01,Utils,1.05
2012-11-01,Manuf,2.64
2012-11-01,Durbl,3.11
2012-11-01,Enrgy,-1.52
2012-11-01,NoDur,3.19
2012-11-01,Hlth,1.51
2012-11-01,HiTec,1.89
2012-11-01,Other,-0.03
2012-11-01,Telcm,0.06
2012-11-01,Utils,-3.68
2012-11-01,Shops,1.43
2012-12-01,NoDur,-2.21
2012-12-01,Manuf,2.79
2012-12-01,Other,3.44
2012-12-01,HiTec,0.3
2012-12-01,Shops,-1.11
2012-12-01,Utils,0.14
2012-12-01,Telcm,1.24
2012-12-01,Durbl,7.3
2012-12-01,Enrgy,1.28
2012-12-01,Hlth,-0.52
2013-01-01,Shops,5.54
2013-01-01,Other,6.88
2013-01-01,Telcm,4.71
2013-01-01,Enrgy,7.7
2013-01-01,Hlth,8.08
2013-01-01,Manuf,6.03
2013-01-01,NoDur,5.21
2013-01-01,Durbl,3.54
2013-01-01,HiTec,2.5
2013-01-01,Utils,5.08
2013-02-01,Shops,0.83
2013-02-01,Durbl,0.02
2013-02-01,NoDur,3.25
2013-02-01,Hlth,1.36
2013-02-01,Utils,2.16
2013-02-01,HiTec,0.55
2013-02-01,Enrgy,0.42
2013-02-01,Manuf,1.29
2013-02-01,Telcm,2.2
2013-02-01,Other,1.78
2013-03-01,Enrgy,2.07
2013-03-01,Shops,4.73
2013-03-01,NoDur,5.01
2013-03-01,Other,4.01
