player,age,team_id,per,ws,bpm,year
Patty Mills,23,SAS,21.5,0.9,2.5,2012
Paul Millsap,26,UTA,21.8,7.8,3.9,2012
Nazr Mohammed,34,OKC,11.0,1.3,-2.4,2012
Greg Monroe,21,DET,22.0,7.0,2.9,2012
E'Twaun Moore,22,BOS,8.8,0.2,-2.4,2012
Darius Morris,21,LAL,5.2,-0.2,-7.8,2012
Marcus Morris,22,HOU,3.8,-0.2,-9.3,2012
Markieff Morris,22,PHO,12.1,1.5,-2.1,2012
Anthony Morrow,26,BRK,13.1,1.7,-1.9,2012
Hamady N'Diaye,25,WAS,-13.1,0.0,-21.1,2012
Jameer Nelson,29,ORL,14.6,3.5,-0.1,2012
Joakim Noah,26,CHI,19.6,9.0,3.8,2012
Steve Novak,28,NYK,15.9,3.9,4.1,2012
Dirk Nowitzki,33,DAL,21.7,7.6,3.7,2012
Jermaine O'Neal,33,BOS,9.4,1.1,-2.5,2012
Lamar Odom,32,DAL,9.2,0.3,-3.1,2012
Emeka Okafor,29,NOP,15.1,1.7,-0.5,2012
Mehmet Okur,32,BRK,8.4,0.0,-4.5,2012
Daniel Orton,21,ORL,12.7,0.5,-3.0,2012
Zaza Pachulia,27,ATL,14.0,5.0,-0.7,2012
Jannero Pargo,32,ATL,13.6,1.3,-0.6,2012
Anthony Parker,36,CLE,10.9,1.4,-1.7,2012
Tony Parker,29,SAS,22.0,7.1,2.7,2012
Chandler Parsons,23,HOU,13.3,3.4,0.8,2012
Patrick Patterson,22,HOU,11.5,1.6,-2.9,2012
Chris Paul,26,LAC,27.0,12.7,9.2,2012
Kendrick Perkins,27,OKC,8.7,2.0,-2.1,2012
Paul Pierce,34,BOS,19.6,7.0,4.2,2012
Quincy Pondexter,23,MEM,9.4,1.7,-2.0,2012
A.J. Price,25,IND,11.5,0.7,-1.0,2012
Anthony Randolph,22,MIN,17.6,1.1,-0.8,2012
Zach Randolph,30,MEM,17.9,2.1,0.3,2012
Jason Richardson,31,ORL,13.3,2.8,0.7,2012
Quentin Richardson,31,ORL,8.7,1.3,-1.6,2012
Nate Robinson,27,GSW,18.0,2.8,0.4,2012
Rajon Rondo,25,BOS,17.5,4.9,2.2,2012
Derrick Rose,23,CHI,23.0,6.0,6.4,2012
Ricky Rubio,21,MIN,14.6,2.0,1.0,2012
Brandon Rush,26,GSW,15.2,3.5,1.7,2012
Larry Sanders,23,MIL,13.3,1.0,-1.9,2012
Brian Scalabrine,33,CHI,13.5,0.3,1.6,2012
Luis Scola,31,HOU,15.4,3.4,-1.9,2012
Thabo Sefolosha,27,OKC,9.8,1.8,0.4,2012
Ramon Sessions,25,CLE,16.4,1.8,-0.6,2012
Ramon Sessions,25,LAL,17.3,1.9,-0.1,2012
Iman Shumpert,21,NYK,10.8,2.4,-1.4,2012
Xavier Silas,24,PHI,0.1,-0.1,-14.7,2012
Bobby Simmons,31,LAC,6.0,0.3,-3.6,2012
Chris Singleton,22,WAS,8.3,1.5,-2.2,2012
Donald Sloan,24,ATL,11.6,0.0,-3.6,2012
Donald Sloan,24,NOP,8.0,-0.1,-4.7,2012
Donald Sloan,24,CLE,8.9,-0.3,-5.4,2012
Greg Smith,21,HOU,12.3,0.2,-0.8,2012
J.R. Smith,26,NYK,15.2,2.5,2.1,2012
Jason Smith,25,NOP,16.6,2.2,-0.4,2012
Jerry Smith,24,BRK,7.8,0.0,-2.0,2012
Nolan Smith,23,POR,7.8,-0.3,-5.5,2012
Marreese Speights,24,MEM,14.1,2.7,-3.0,2012
Tiago Splitter,27,SAS,20.5,4.6,2.0,2012
Jerry Stackhouse,37,ATL,11.5,0.3,-1.3,2012
Lance Stephenson,21,IND,7.0,-0.3,-3.7,2012
Greg Stiemsma,26,BOS,13.6,2.7,1.4,2012
Julyan Stone,23,DEN,13.0,0.4,2.7,2012
Amar'e Stoudemire,29,NYK,17.7,4.1,-0.3,2012
Jeff Teague,23,ATL,15.8,6.0,1.3,2012
Sebastian Telfair,26,PHO,13.2,1.1,-1.3,2012
Jason Terry,34,DAL,15.7,3.8,1.4,2012
Hasheem Thabeet,24,HOU,16.4,0.1,2.8,2012
Hasheem Thabeet,24,POR,11.6,0.2,-5.2,2012
Isaiah Thomas,22,SAC,17.6,4.3,0.8,2012
Lance Thomas,23,NOP,10.1,1.2,-4.3,2012
Jason Thompson,25,SAC,16.4,3.9,-0.9,2012
Klay Thompson,21,GSW,14.9,1.7,-1.4,2012
Mychel Thompson,23,CLE,2.2,-0.2,-7.1,2012
Tristan Thompson,20,CLE,13.3,1.1,-4.7,2012
Marcus Thornton,24,SAC,17.4,3.8,1.1,2012
Jamaal Tinsley,33,UTA,10.9,0.1,-3.2,2012
Anthony Tolliver,26,MIN,8.3,0.9,-2.6,2012
Evan Turner,23,PHI,12.6,2.4,-1.3,2012
Jeremy Tyler,20,GSW,10.4,-0.2,-7.8,2012
Ekpe Udoh,24,GSW,11.5,0.9,-2.0,2012
Ekpe Udoh,24,MIL,14.3,1.1,-0.7,2012
Beno Udrih,29,MIL,13.1,1.4,-2.1,2012
Dwyane Wade,30,MIA,26.3,7.7,7.9,2012
Von Wafer,26,ORL,11.4,0.4,-2.6,2012
Kemba Walker,21,CHO,14.9,0.3,-0.8,2012
John Wall,21,WAS,17.7,3.5,0.7,2012
Ben Wallace,37,DET,10.7,1.4,0.6,2012
Hakim Warrick,29,PHO,13.1,0.5,-2.7,2012
Earl Watson,32,UTA,9.5,0.4,-1.4,2012
Martell Webster,25,MIN,10.0,1.5,-1.6,2012
Delonte West,28,DAL,15.3,2.2,1.0,2012
Russell Westbrook,23,OKC,22.9,7.9,3.0,2012
D.J. White,25,CHO,12.4,0.8,-3.8,2012
Hassan Whiteside,22,SAC,16.2,0.2,-1.6,2012
Damien Wilkins,32,DET,6.9,0.4,-4.0,2012
Deron Williams,27,BRK,20.3,4.1,2.3,2012
Derrick Williams,20,MIN,12.9,1.8,-2.1,2012
Elliot Williams,22,POR,18.8,0.3,-0.1,2012
Jordan Williams,21,BRK,14.5,1.3,-2.1,2012
Lou Williams,25,PHI,20.2,6.1,4.0,2012
Mo Williams,29,LAC,15.0,2.8,0.2,2012
Shelden Williams,28,BRK,11.9,2.1,-3.3,2012
Terrence Williams,24,HOU,6.2,-0.1,-5.1,2012
Terrence Williams,24,SAC,16.5,0.4,0.4,2012
Brandan Wright,24,DAL,21.6,3.5,3.7,2012
Chris Wright,23,GSW,18.6,0.6,0.0,2012
Dorell Wright,26,GSW,15.0,3.4,0.9,2012
Nick Young,26,WAS,14.2,1.5,-1.7,2012
Nick Young,26,LAC,9.9,0.4,-4.1,2012
Sam Young,26,MEM,10.6,0.2,-1.8,2012
Sam Young,26,PHI,8.2,0.0,-3.2,2012
Thaddeus Young,23,PHI,18.9,6.3,2.0,2012
Jeff Adrien,24,GSW,11.3,0.2,-5.3,2011
Maurice Ager,26,MIN,10.1,0.0,-0.7,2011
Alexis Ajinça,22,DAL,12.8,0.1,-2.9,2011
Alexis Ajinça,22,TOR,12.0,0.2,-4.1,2011
Cole Aldrich,22,OKC,7.0,0.2,-4.0,2011
LaMarcus Aldridge,25,POR,21.5,11.1,2.1,2011
Malik Allen,32,ORL,3.3,0.2,-5.4,2011
Ray Allen*,35,BOS,16.4,10.0,2.9,2011
Tony Allen,29,MEM,18.3,4.7,3.6,2011
Al-Farouq Aminu,20,LAC,9.6,0.7,-2.8,2011
Lou Amundson,28,GSW,11.5,0.6,-4.5,2011
Carmelo Anthony,26,DEN,21.2,4.7,1.4,2011
Carmelo Anthony,26,NYK,22.8,3.2,2.9,2011
Trevor Ariza,25,NOP,11.3,3.4,-0.4,2011
Darrell Arthur,22,MEM,15.7,3.8,-1.6,2011
Renaldo Balkman,26,DEN,12.8,0.2,-1.5,2011
Renaldo Balkman,26,NYK,0.7,0.0,-10.5,2011
Leandro Barbosa,28,TOR,15.3,1.5,-1.3,2011
J.J. Barea,26,DAL,14.8,3.2,-0.5,2011
Earl Barron,29,PHO,1.5,-0.4,-11.5,2011
Earl Barron,29,MIL,17.3,0.2,0.0,2011
Earl Barron,29,POR,3.8,-0.1,-10.4,2011
Shane Battier,32,HOU,12.9,4.0,1.9,2011
Shane Battier,32,MEM,10.6,1.1,-0.1,2011
Nicolas Batum,22,POR,14.8,6.6,1.1,2011
Jerryd Bayless,22,NOP,7.2,-0.2,-7.3,2011
Jerryd Bayless,22,TOR,14.9,1.8,-1.2,2011
Marco Belinelli,24,NOP,12.1,3.4,-0.6,2011
Charlie Bell,31,GSW,4.7,-0.1,-5.0,2011
Chauncey Billups,34,DEN,18.6,5.8,2.9,2011
Chauncey Billups,34,NYK,19.1,2.1,1.6,2011
DeJuan Blair,21,SAS,17.1,4.8,-0.5,2011
Steve Blake,30,LAL,7.5,1.8,-2.3,2011
Andray Blatche,24,WAS,16.9,2.4,-0.9,2011
Eric Bledsoe,21,LAC,10.8,0.3,-2.2,2011
Andrew Bogut,26,MIL,16.7,5.4,1.3,2011
Trevor Booker,23,WAS,15.3,2.6,-0.9,2011
Chris Bosh,26,MIA,19.4,10.3,1.3,2011
Craig Brackins,23,PHI,0.1,-0.1,-12.5,2011
Avery Bradley,20,BOS,2.2,-0.5,-11.1,2011
Corey Brewer,24,MIN,10.3,0.6,-2.8,2011
Corey Brewer,24,DAL,17.6,0.5,1.8,2011
Ronnie Brewer,25,CHI,13.8,5.4,2.4,2011
Jon Brockman,23,MIL,9.6,1.9,-3.9,2011
Aaron Brooks,26,HOU,11.7,0.4,-4.1,2011
Aaron Brooks,26,PHO,15.6,0.7,-1.1,2011
Chase Budinger,22,HOU,14.2,3.4,-0.2,2011
Caron Butler,30,DAL,14.2,1.2,-0.9,2011
Rasual Butler,31,LAC,5.9,-0.2,-4.0,2011
Rasual Butler,31,CHI,14.5,0.1,0.1,2011
Marcus Camby,36,POR,14.8,3.7,1.5,2011
Brian Cardinal,33,DAL,9.7,1.7,1.2,2011
DeMarre Carroll,24,MEM,12.4,0.1,-1.4,2011
DeMarre Carroll,24,HOU,-4.5,0.0,-10.8,2011
Vince Carter,34,ORL,16.2,2.1,1.8,2011
Vince Carter,34,PHO,14.2,1.7,-0.4,2011
Omri Casspi,22,SAC,11.7,2.5,-0.6,2011
Mario Chalmers,24,MIA,10.3,2.9,-0.8,2011
Tyson Chandler,28,DAL,18.4,9.4,1.5,2011
Wilson Chandler,23,NYK,15.7,3.4,0.0,2011
Wilson Chandler,23,DEN,11.6,0.5,-0.8,2011
Josh Childress,27,PHO,13.0,1.4,-0.5,2011
Jarron Collins,32,LAC,1.8,0.0,-7.8,2011
Jarron Collins,32,POR,0.0,-0.1,-15.9,2011
Sherron Collins,23,CHO,3.6,-0.2,-8.0,2011
Darren Collison,23,IND,15.6,4.3,-0.3,2011
Nick Collison,30,OKC,10.8,3.6,-1.2,2011
Daequan Cook,23,OKC,12.8,1.6,1.1,2011
DeMarcus Cousins,20,SAC,14.6,1.1,-2.6,2011
Jamal Crawford,30,ATL,14.2,3.4,-1.0,2011
Jordan Crawford,22,ATL,7.6,-0.3,-5.5,2011
Jordan Crawford,22,WAS,12.6,-0.3,-3.4,2011
Dante Cunningham,23,POR,9.5,1.3,-3.5,2011
Dante Cunningham,23,CHO,13.1,0.7,-2.8,2011
Stephen Curry,22,GSW,19.4,6.6,2.3,2011
Marquis Daniels,30,BOS,11.7,2.0,0.6,2011
Baron Davis,31,LAC,16.3,2.1,1.3,2011
Baron Davis,31,CLE,19.3,0.7,3.9,2011
Ed Davis,21,TOR,15.8,4.0,-0.9,2011
Glen Davis,25,BOS,12.8,4.9,-1.9,2011
Austin Daye,22,DET,13.0,2.1,-1.3,2011
Carlos Delfino,28,MIL,13.1,3.5,1.5,2011
Luol Deng,25,CHI,15.5,9.9,1.7,2011
DeMar DeRozan,21,TOR,14.5,3.2,-2.5,2011
Boris Diaw,28,CHO,13.9,4.8,0.6,2011
DeSagana Diop,29,CHO,5.4,-0.1,-4.9,2011
Zabian Dowdell,26,PHO,11.7,-0.1,-3.6,2011
Jared Dudley,25,PHO,15.6,5.6,1.8,2011
Ronald Dupree,30,TOR,0.5,0.0,-10.0,2011
Kevin Durant,22,OKC,23.6,12.0,4.9,2011
Devin Ebanks,21,LAL,19.4,0.4,-2.0,2011
Jeremy Evans,23,UTA,18.8,1.6,2.1,2011
Reggie Evans,30,TOR,12.4,1.3,-1.5,2011
Tyreke Evans,21,SAC,14.4,1.6,0.0,2011
Patrick Ewing,26,NOP,0.6,-0.1,-9.1,2011
Christian Eyenga,21,CLE,9.0,-0.3,-4.0,2011
Derrick Favors,19,BRK,12.6,1.9,-3.9,2011
Derrick Favors,19,UTA,16.8,1.0,-1.6,2011
Raymond Felton,26,NYK,17.3,4.0,0.4,2011
Raymond Felton,26,DEN,14.7,1.3,1.0,2011
Landry Fields,22,NYK,13.5,5.3,0.2,2011
Derek Fisher,36,LAL,8.9,3.7,-2.0,2011
T.J. Ford,27,IND,9.9,0.2,-2.9,2011
Randy Foye,27,LAC,11.4,1.7,-1.8,2011
Dan Gadzuric,32,GSW,10.2,0.1,-6.8,2011
Dan Gadzuric,32,BRK,9.1,0.1,-7.3,2011
Danilo Gallinari,22,NYK,15.6,4.9,0.1,2011
Danilo Gallinari,22,DEN,15.9,1.2,3.0,2011
Marc Gasol,26,MEM,16.8,7.9,2.3,2011
Pau Gasol,30,LAL,23.3,14.7,4.8,2011
Rudy Gay,24,MEM,17.8,5.5,2.7,2011
Alonzo Gee,23,SAS,-2.1,-0.1,-9.2,2011
Alonzo Gee,23,WAS,9.9,0.1,-2.8,2011
Alonzo Gee,23,CLE,11.1,1.0,-2.3,2011
Paul George,20,IND,13.0,2.4,-0.1,2011
Daniel Gibson,24,CLE,13.2,2.4,-0.4,2011
Ryan Gomes,28,LAC,9.0,2.5,-2.1,2011
Drew Gooden,29,MIL,15.9,1.8,-1.0,2011
Eric Gordon,22,LAC,18.5,5.3,2.0,2011
Marcin Gortat,26,ORL,13.7,1.3,0.3,2011
Marcin Gortat,26,PHO,18.8,5.1,1.0,2011
Danny Granger,27,IND,17.8,6.9,2.1,2011
Jeff Green,24,OKC,12.9,3.3,-1.2,2011
Jeff Green,24,BOS,12.9,1.5,-0.7,2011
Blake Griffin,21,LAC,21.9,9.8,2.6,2011
Hamed Haddadi,25,MEM,19.7,0.6,-1.1,2011
Richard Hamilton,32,DET,15.8,1.8,-1.6,2011
Tyler Hansbrough,25,IND,16.4,3.8,-1.9,2011
James Harden,21,OKC,16.4,7.1,1.9,2011
Al Harrington,30,DEN,12.3,2.1,-1.7,2011
Devin Harris,27,BRK,17.6,3.4,1.2,2011
Devin Harris,27,UTA,15.7,0.8,-1.5,2011
Manny Harris,21,CLE,10.4,0.0,-3.5,2011
Udonis Haslem,30,MIA,12.7,0.9,-2.3,2011
Spencer Hawes,22,PHI,12.8,2.4,-1.9,2011
Chuck Hayes,27,HOU,16.2,6.3,1.9,2011
Gordon Hayward,20,UTA,10.7,1.2,-2.2,2011
Gerald Henderson,23,CHO,13.2,2.4,-1.8,2011
Xavier Henry,19,MEM,7.0,0.2,-5.3,2011
Roy Hibbert,24,IND,15.9,3.6,-1.1,2011
George Hill,24,SAS,14.6,6.1,0.8,2011
Ryan Hollins,26,CLE,10.7,1.8,-4.3,2011
Al Horford,24,ATL,20.7,10.1,3.6,2011
Dwight Howard,25,ORL,26.1,14.4,5.3,2011
Lester Hudson,26,WAS,6.0,-0.1,-4.3,2011
Kris Humphries,25,BRK,17.8,5.4,0.4,2011
Andre Iguodala,27,PHI,17.2,6.7,3.2,2011
Royal Ivey,29,OKC,8.2,0.2,-2.3,2011
Jarrett Jack,27,TOR,12.6,0.0,-2.6,2011
Jarrett Jack,27,NOP,14.6,2.4,-0.3,2011
Stephen Jackson,32,CHO,14.6,1.9,-0.5,2011
Damion James,23,BRK,10.1,0.1,-2.6,2011
LeBron James,26,MIA,27.3,15.6,8.1,2011
Othyus Jeffers,25,SAS,-0.5,0.0,-14.4,2011
Othyus Jeffers,25,WAS,13.7,0.7,-1.4,2011
Eugene Jeter,27,SAC,11.1,0.7,-3.3,2011
Amir Johnson,23,TOR,17.6,5.6,0.3,2011
Armon Johnson,21,POR,9.3,-0.3,-5.1,2011
James Johnson,23,CHI,8.8,0.0,-3.4,2011
James Johnson,23,TOR,13.2,0.6,-0.2,2011
Joe Johnson,29,ATL,16.4,4.2,-0.3,2011
Dahntay Jones,30,IND,13.7,1.2,-1.2,2011
DeAndre Jordan,22,LAC,14.8,5.2,-0.7,2011
Chris Kaman,28,LAC,15.7,0.8,-1.4,2011
Kyle Korver,29,CHI,13.0,5.1,1.1,2011
Kosta Koufos,21,MIN,10.4,0.0,-5.9,2011
Kosta Koufos,21,DEN,20.3,0.3,-4.1,2011
Ty Lawson,23,DEN,17.9,6.7,2.1,2011
David Lee,27,GSW,17.8,6.0,-0.4,2011
Jeremy Lin,22,GSW,14.8,0.5,2.2,2011
Shaun Livingston,25,CHO,14.3,1.9,0.0,2011
Robin Lopez,22,PHO,13.9,1.5,-4.1,2011
Kevin Love,22,MIN,24.3,11.4,4.4,2011
Kyle Lowry,24,HOU,16.5,7.0,2.0,2011
John Lucas III,28,CHI,-0.1,0.0,-9.6,2011
Corey Maggette,31,MIL,15.8,3.4,-0.8,2011
Ian Mahinmi,24,DAL,13.7,1.8,-2.1,2011
Shawn Marion,32,DAL,17.0,5.6,0.3,2011
Cartier Martin,26,WAS,11.7,0.8,-0.6,2011
Kenyon Martin,33,DEN,14.1,2.7,0.9,2011
Roger Mason,30,NYK,7.1,0.2,-3.6,2011
Wesley Matthews,24,POR,15.5,7.2,0.9,2011
Jason Maxiell,27,DET,9.4,0.5,-4.4,2011
Eric Maynor,23,OKC,11.7,1.5,-1.8,2011
Luc Mbah a Moute,24,MIL,11.5,4.8,-1.3,2011
JaVale McGee,23,WAS,17.4,5.3,-0.4,2011
Josh McRoberts,23,IND,16.0,4.9,2.3,2011
Jodie Meeks,23,PHI,12.6,5.1,0.2,2011
C.J. Miles,23,UTA,14.4,2.5,-1.0,2011
Patty Mills,22,POR,13.0,0.7,-1.5,2011
Paul Millsap,25,UTA,19.8,7.7,1.9,2011
Nazr Mohammed,33,CHO,15.9,1.4,-3.2,2011
Nazr Mohammed,33,OKC,16.0,1.2,-2.1,2011
Greg Monroe,20,DET,18.0,6.6,0.4,2011
Anthony Morrow,25,BRK,12.1,3.0,-1.0,2011
Hamady N'Diaye,24,WAS,5.3,0.1,-6.3,2011
Jameer Nelson,28,ORL,15.4,6.6,1.1,2011
Joakim Noah,25,CHI,18.8,6.7,2.9,2011
Steve Novak,27,DAL,19.6,0.1,5.8,2011
Steve Novak,27,SAS,17.7,0.8,4.7,2011
Dirk Nowitzki,32,DAL,23.4,11.1,5.1,2011
Jermaine O'Neal,32,BOS,9.2,0.6,-4.2,2011
Fabricio Oberto,35,POR,0.8,0.0,-10.3,2011
Lamar Odom,31,LAL,19.4,10.1,3.5,2011
Emeka Okafor,28,NOP,16.0,6.5,-0.4,2011
Mehmet Okur,31,UTA,12.6,0.2,-2.8,2011
Zaza Pachulia,26,ATL,12.4,3.1,-2.8,2011
Anthony Parker,35,CLE,10.5,1.5,-2.0,2011
Tony Parker,28,SAS,20.4,8.2,1.8,2011
Patrick Patterson,21,HOU,16.7,2.4,0.3,2011
Chris Paul,25,NOP,23.7,13.9,7.1,2011
Kendrick Perkins,26,BOS,10.2,0.6,-2.5,2011
Kendrick Perkins,26,OKC,9.1,0.4,-3.4,2011
Morris Peterson,33,OKC,1.7,0.0,-9.8,2011
Paul Pierce,33,BOS,19.7,11.6,4.6,2011
Quincy Pondexter,22,NOP,8.5,0.9,-2.3,2011
Leon Powe,27,CLE,12.9,0.2,-3.3,2011
Leon Powe,27,MEM,17.8,0.4,-3.5,2011
Josh Powell,28,ATL,8.0,-0.2,-7.3,2011
A.J. Price,24,IND,10.7,0.3,-2.9,2011
Anthony Randolph,21,NYK,7.6,-0.2,-6.5,2011
Anthony Randolph,21,MIN,18.5,0.7,-1.0,2011
Zach Randolph,29,MEM,22.6,10.5,2.6,2011
Theo Ratliff,37,LAL,4.4,0.0,-3.5,2011
Jason Richardson,30,PHO,19.1,1.9,1.7,2011
Jason Richardson,30,ORL,13.2,5.0,1.6,2011
Quentin Richardson,30,ORL,8.1,1.3,-1.5,2011
Nate Robinson,26,BOS,10.2,1.1,-2.3,2011
Nate Robinson,26,OKC,3.3,0.0,-12.9,2011
Rajon Rondo,24,BOS,17.1,6.6,3.1,2011
Derrick Rose,22,CHI,23.5,13.1,6.8,2011
Brandon Rush,25,IND,10.6,2.6,-0.8,2011
Larry Sanders,22,MIL,11.0,1.0,-3.5,2011
Brian Scalabrine,32,CHI,6.5,0.1,-3.8,2011
Luis Scola,30,HOU,18.4,5.5,-0.4,2011
Thabo Sefolosha,26,OKC,10.4,4.1,0.6,2011
Ramon Sessions,24,CLE,19.0,4.4,0.3,2011
Garret Siler,24,PHO,13.5,0.1,-5.8,2011
Bobby Simmons,30,SAS,-5.5,0.0,-11.8,2011
J.R. Smith,25,DEN,16.4,5.0,1.7,2011
Jason Smith,24,NOP,10.8,1.6,-3.5,2011
Joe Smith,35,BRK,-3.9,-0.1,-10.1,2011
Joe Smith,35,LAL,2.1,-0.1,-8.7,2011
Marreese Speights,23,PHI,15.3,1.7,-3.0,2011
Tiago Splitter,26,SAS,16.0,2.3,-0.8,2011
Jerry Stackhouse,36,MIA,6.0,0.0,-6.2,2011
Lance Stephenson,20,IND,5.5,-0.2,-7.2,2011
Amar'e Stoudemire,28,NYK,22.7,8.0,1.4,2011
Jermaine Taylor,24,HOU,13.3,0.0,-1.8,2011
Jermaine Taylor,24,SAC,12.0,0.1,-3.9,2011
Jeff Teague,22,ATL,14.6,1.7,0.5,2011
Sebastian Telfair,25,MIN,10.5,0.1,-3.5,2011
Jason Terry,33,DAL,15.9,5.3,0.9,2011
Hasheem Thabeet,23,MEM,4.9,0.3,-5.5,2011
Hasheem Thabeet,23,HOU,-13.6,0.0,-19.9,2011
Jason Thompson,24,SAC,13.6,2.9,-2.2,2011
Al Thornton,27,WAS,11.8,1.3,-2.7,2011
Al Thornton,27,GSW,11.3,0.3,-5.5,2011
Marcus Thornton,23,NOP,14.0,0.9,-0.3,2011
Marcus Thornton,23,SAC,18.2,2.6,1.9,2011
Anthony Tolliver,25,MIN,13.3,3.3,0.0,2011
Evan Turner,22,PHI,10.8,2.3,-2.2,2011
Ekpe Udoh,23,GSW,9.7,0.7,-3.8,2011
Beno Udrih,28,SAC,15.7,7.2,0.5,2011
Dwyane Wade,29,MIA,25.6,12.8,6.6,2011
Von Wafer,25,BOS,10.6,1.1,-1.4,2011
John Wall,20,WAS,15.8,2.2,-0.8,2011
Ben Wallace,36,DET,12.3,1.9,0.0,2011
Hakim Warrick,28,PHO,16.5,3.4,-1.0,2011
Earl Watson,31,UTA,10.2,1.0,-2.1,2011
Kyle Weaver,24,UTA,11.3,0.0,-2.7,2011
Martell Webster,24,MIN,12.4,1.8,-1.3,2011
Sonny Weems,24,TOR,10.2,-0.4,-4.6,2011
Delonte West,27,BOS,12.3,0.9,1.8,2011
Russell Westbrook,22,OKC,23.6,9.4,4.2,2011
D.J. White,24,OKC,10.1,0.3,-3.7,2011
D.J. White,24,CHO,17.7,1.6,0.1,2011
Hassan Whiteside,21,SAC,-17.9,0.0,-27.9,2011
Damien Wilkins,31,ATL,11.4,1.5,-1.0,2011
Deron Williams,26,UTA,22.1,6.7,3.7,2011
Deron Williams,26,BRK,17.0,0.6,-0.1,2011
Lou Williams,24,PHI,18.9,5.1,2.3,2011
Mo Williams,28,CLE,13.8,-0.1,-2.8,2011
Mo Williams,28,LAC,14.0,1.1,-1.8,2011
Shelden Williams,27,DEN,11.3,1.2,-3.1,2011
Shelden Williams,27,NYK,15.9,0.8,-1.5,2011
Terrence Williams,23,BRK,6.2,-0.4,-5.4,2011
Terrence Williams,23,HOU,8.6,-0.1,-7.6,2011
Brandan Wright,23,GSW,16.2,0.4,-1.5,2011
Brandan Wright,23,BRK,15.5,0.4,-1.4,2011
Dorell Wright,25,GSW,15.0,5.8,0.8,2011
Nick Young,25,WAS,14.5,2.8,-1.3,2011
Sam Young,25,MEM,12.5,2.9,-0.9,2011
Thaddeus Young,22,PHI,18.4,6.2,1.0,2011
Alexis Ajinça,21,CHO,6.3,0.0,-5.3,2010
LaMarcus Aldridge,24,POR,18.2,8.8,1.2,2010
Malik Allen,31,DEN,5.9,0.1,-5.7,2010
Ray Allen*,34,BOS,15.2,7.9,1.2,2010
Tony Allen,28,BOS,14.2,1.9,0.4,2010
Lou Amundson,27,PHO,14.4,2.9,-1.1,2010
Carmelo Anthony,25,DEN,22.2,7.9,2.3,2010
Trevor Ariza,24,HOU,13.3,3.2,0.5,2010
Darrell Arthur,21,MEM,10.5,0.3,-4.1,2010
Renaldo Balkman,25,DEN,6.6,0.0,-2.4,2010
Leandro Barbosa,27,PHO,14.0,1.1,-2.1,2010
J.J. Barea,25,DAL,12.8,2.2,-1.3,2010
Earl Barron,28,NYK,14.7,0.4,-4.5,2010
Shane Battier,31,HOU,11.1,4.3,1.5,2010
Nicolas Batum,21,POR,17.3,3.5,3.9,2010
Jerryd Bayless,21,POR,14.3,2.7,-1.7,2010
Marco Belinelli,23,TOR,12.6,1.2,-1.3,2010
Charlie Bell,30,MIL,7.9,2.0,-2.4,2010
Chauncey Billups,33,DEN,20.2,9.5,3.7,2010
DeJuan Blair,20,SAS,17.7,4.6,-0.7,2010
Steve Blake,29,POR,11.2,2.4,0.2,2010
Steve Blake,29,LAC,12.3,0.9,-1.8,2010
Andray Blatche,23,WAS,17.6,3.4,0.6,2010
Andrew Bogut,25,MIL,20.7,7.5,3.1,2010
Chris Bosh,25,TOR,25.0,9.6,3.6,2010
Ryan Bowen,34,OKC,31.3,0.1,11.8,2010
Corey Brewer,23,MIN,12.1,1.0,-2.2,2010
Ronnie Brewer,24,UTA,12.8,3.8,1.3,2010
Ronnie Brewer,24,MEM,5.9,0.0,-2.6,2010
Jon Brockman,22,SAC,12.4,1.7,-3.0,2010
Aaron Brooks,25,HOU,16.0,5.5,0.7,2010
Bobby Brown,25,NOP,10.0,-0.2,-4.8,2010
Bobby Brown,25,LAC,8.2,-0.4,-6.2,2010
Chase Budinger,21,HOU,14.1,3.1,0.5,2010
Caron Butler,29,WAS,13.5,2.1,-1.3,2010
Caron Butler,29,DAL,14.2,1.4,-1.3,2010
Rasual Butler,30,LAC,10.7,2.7,-1.9,2010
Marcus Camby,35,LAC,18.3,4.6,3.5,2010
Marcus Camby,35,POR,17.0,2.3,2.9,2010
Brian Cardinal,32,MIN,6.9,0.4,-4.4,2010
DeMarre Carroll,23,MEM,8.5,0.5,-4.2,2010
Vince Carter,33,ORL,17.1,7.4,2.0,2010
Omri Casspi,21,SAC,13.0,2.5,-1.1,2010
Mario Chalmers,23,MIA,10.7,2.7,-1.3,2010
Tyson Chandler,27,CHO,12.5,2.9,-2.0,2010
Wilson Chandler,22,NYK,13.7,2.7,-2.1,2010
Jarron Collins,31,PHO,3.7,0.1,-6.7,2010
Darren Collison,22,NOP,16.5,2.9,-0.8,2010
Nick Collison,29,OKC,13.1,4.7,-1.2,2010
Will Conroy,27,HOU,-2.4,-0.1,-13.5,2010
Daequan Cook,22,MIA,7.5,0.1,-3.3,2010
Jamal Crawford,29,ATL,18.4,7.3,2.4,2010
Dante Cunningham,22,POR,14.3,1.9,-1.8,2010
Eddy Curry,27,NYK,-1.9,-0.3,-18.5,2010
Stephen Curry,21,GSW,16.3,4.7,0.7,2010
Marquis Daniels,29,BOS,9.6,1.3,-2.7,2010
Baron Davis,30,LAC,17.4,4.5,1.5,2010
Glen Davis,24,BOS,11.5,1.6,-4.5,2010
